person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_N,cb_person_default_on_file_Y,loan_status
27,58000,0.0,4600,13.99,0.08,8,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0
33,71000,7.0,8000,12.68,0.11,10,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0
25,59160,0.0,16600,14.18,0.28,4,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,1
24,40000,2.0,2500,9.99,0.06,2,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
37,91800,0.0,5000,19.47,0.05,16,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,1
29,63000,13.0,15000,10.99,0.24,7,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
23,42240,3.0,5500,12.73,0.13,3,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0
28,82500,12.0,11000,7.49,0.13,9,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
26,20000,0.0,4000,13.79,0.2,4,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0
43,36000,4.0,10400,7.66,0.29,14,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
25,32000,3.0,15000,11.11,0.47,4,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
25,5000,0.0,1000,9.64,0.2,4,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1
26,69000,4.0,23000,10.99,0.36,3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1
28,58600,1.0,4550,8.0,0.08,8,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
32,104400,17.0,23000,8.9,0.23,5,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
24,140250,4.0,5000,9.32,0.03,2,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
23,14400,0.0,1100,11.99,0.08,4,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
25,55000,0.0,10000,5.42,0.18,4,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
33,29736,4.0,9250,9.99,0.31,10,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1
28,112200,10.0,6800,5.79,0.06,5,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
28,92000,6.0,22000,12.69,0.24,9,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
34,65004,8.0,5000,10.59,0.08,9,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
22,43000,4.0,3800,6.99,0.09,4,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
24,50000,2.0,7000,5.42,0.14,4,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
29,94000,13.0,23000,6.62,0.32,7,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
24,28000,3.0,6400,14.75,0.23,4,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0
22,43000,1.0,4000,7.88,0.09,4,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
27,96000,3.0,3000,14.17,0.03,9,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,1
27,30000,5.0,4975,10.37,0.17,9,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
22,30000,1.0,5500,12.53,0.18,4,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
26,54996,1.0,10250,7.29,0.19,2,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
24,45000,8.0,10000,10.99,0.22,3,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
24,50000,5.0,3500,10.99,0.07,2,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0
32,48750,5.0,3000,13.49,0.06,7,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0
24,95000,4.0,2400,5.99,0.03,3,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
24,43500,1.0,3000,8.0,0.07,2,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
26,130000,0.0,4000,10.99,0.03,3,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
27,130000,5.0,15000,5.79,0.12,7,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
34,75000,4.0,14000,12.69,0.19,7,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
21,49000,2.0,16950,18.25,0.35,4,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,1
27,104525,11.0,6000,7.4,0.06,8,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
22,51360,4.0,10000,10.99,0.19,2,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
25,80000,0.0,10000,5.79,0.13,4,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
30,36933,2.0,5000,11.91,0.14,6,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0
25,28800,2.0,3000,11.12,0.1,3,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
21,37500,5.0,6000,11.49,0.16,3,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
25,92000,5.0,12000,13.43,0.13,3,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0
27,40000,0.0,15000,6.91,0.38,10,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,1
45,82800,4.0,23000,12.87,0.3,14,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,1
47,85000,3.0,10000,8.07,0.12,15,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0
22,59000,2.0,6500,10.95,0.11,3,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0
24,80000,5.0,2200,13.49,0.03,4,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0
33,70000,17.0,23000,7.49,0.34,6,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
24,32000,2.0,1000,13.06,0.03,3,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,1
23,33600,3.0,4200,10.99,0.13,3,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0
24,95000,8.0,10000,10.99,0.11,2,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
21,46000,5.0,10000,14.74,0.22,3,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0
26,55000,2.0,8500,12.21,0.15,2,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
38,75000,8.0,23000,10.59,0.33,16,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
23,58650,7.0,10800,16.29,0.16,3,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1
22,50000,6.0,15000,6.03,0.3,2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
32,32004,1.0,3400,10.99,0.11,5,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,1
26,106000,10.0,5000,12.98,0.05,4,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0
27,15085,2.0,5500,5.99,0.36,8,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1
32,61200,4.0,15000,6.99,0.25,9,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
24,95000,7.0,10000,10.65,0.11,4,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0
32,48000,9.0,5000,6.92,0.1,10,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
24,38450,6.0,5500,7.49,0.14,4,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
27,25800,11.0,2500,10.99,0.1,5,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0
24,79000,4.0,5000,15.33,0.06,2,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,1
28,15000,1.0,4800,10.99,0.32,8,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
21,37800,1.0,2400,14.26,0.06,3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,0
28,58000,12.0,23000,10.75,0.41,10,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
35,40000,3.0,21000,19.41,0.53,10,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,1
25,44400,6.0,2350,13.98,0.05,3,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,0
46,47000,5.0,6000,7.14,0.13,15,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
31,60000,16.0,8800,7.51,0.15,9,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,0
27,75000,4.0,1000,13.49,0.01,9,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0
31,30000,0.0,10000,8.94,0.33,10,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1
25,140250,6.0,11900,14.42,0.05,3,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
22,49000,6.0,2400,5.79,0.05,4,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
32,26400,12.0,12000,6.17,0.45,9,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,1
26,62000,1.0,8400,6.62,0.14,4,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0
25,94000,1.0,23000,10.99,0.27,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,1
22,30500,0.0,7025,6.54,0.23,4,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,1
26,70000,3.0,5000,17.39,0.07,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0
29,30000,4.0,10200,17.99,0.34,5,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1
22,24000,6.0,4800,7.49,0.2,2,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
32,52000,10.0,4200,7.51,0.08,6,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0
25,22260,9.0,6400,7.88,0.29,4,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0
23,57000,0.0,11050,14.74,0.19,4,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
23,16800,2.0,2750,16.77,0.16,2,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1
25,39996,7.0,3200,10.99,0.08,4,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
